section,group,row,label,year_start,year_end,continues_left,continues_right,uncertain,is_layout,color,note,link
Caribbean,Jamaica,3264,Spanish claim,1494,1508,False,False,False,False,#FDEADA,,
Caribbean,Antigua and Barbuda,3268,Lesser Antilles,1396,1418,False,False,False,False,#DBEEF4,,
Caribbean,Antigua and Barbuda,3270,Leeward,1406,1418,False,False,False,False,#B7DEE8,,
Caribbean,Antigua and Barbuda,3270,Antigua and Barbuda,1420,1422,False,False,False,False,,,
Caribbean,Antigua and Barbuda,3270,"Ciboney, then Saladoid, then Carib",1488,1490,False,False,False,False,,,
Caribbean,Antigua and Barbuda,3270,Spain nominally claims the islands but does not colonize,1494,1632,False,False,False,False,#FDEADA,,
Caribbean,Saint Kitts and Nevis,3272,Islands,1406,1418,False,False,False,False,#B7DEE8,,
Caribbean,Saint Kitts and Nevis,3272,Saint Kitts and Nevis,1420,1422,False,False,False,False,,,
Caribbean,Saint Kitts and Nevis,3272,"Saladoid, then Igneri, then Kalinago",1488,1490,False,False,False,False,,,
Caribbean,Saint Kitts and Nevis,3272,Indigenous control of the islands,1492,1622,False,False,False,False,,English settlement on St. Kitts.,
Caribbean,Saint Kitts and Nevis,3272,Control alternates between France and Britain,1666,1712,False,False,False,False,#D9D9D9,,
Caribbean,Barbados,3274,Barbados,1420,1422,False,False,False,False,,,
Caribbean,Barbados,3274,Saladoid then Kalinago,1488,1490,False,False,False,False,,,
Caribbean,Dominica,3276,Dominica,1420,1422,False,False,False,False,,,
Caribbean,Dominica,3276,Arawak then Kalinago,1488,1490,False,False,False,False,,,
Caribbean,Dominica,3276,"Some Spanish colonisers settled there, but indigenous refugees from surrounding islands settled in Dominica and pushed out the Spanish",1492,1632,False,False,False,False,#FDEADA,,
Caribbean,Dominica,3276,"French claim, but no settlement",1632,1690,False,False,False,False,#C3D69B,,
Caribbean,Dominica,3276,First French permanent settlements,1690,1726,False,False,False,False,#C3D69B,,
Caribbean,Dominica,3276,Becomes a French colony,1726,1762,False,False,False,False,#C3D69B,,
Caribbean,Grenada,3278,Winward,1406,1418,False,False,False,False,#B7DEE8,,
Caribbean,Grenada,3278,Grenada,1420,1422,False,False,False,False,,,
Caribbean,Grenada,3278,Kalinago,1488,1490,False,False,False,False,,,
Caribbean,Grenada,3278,Spain nominally claims the islands but does not colonize,1498,1648,False,False,False,False,#FDEADA,,
Caribbean,Saint Lucia,3280,Islands,1406,1418,False,False,False,False,#B7DEE8,,
Caribbean,Saint Lucia,3280,Saint Lucia,1420,1422,False,False,False,False,,,
Caribbean,Saint Lucia,3280,Arawaks then Kalinago,1488,1490,False,False,False,False,,,
Caribbean,Saint Lucia,3280,Indigenous control of the island,1492,1604,False,False,False,False,,"In 1605, an English vessel called the Oliphe Blossome was blown off-course on its way to Guyana, and the 67 colonists started a settlement on Saint Lucia.",
Caribbean,Saint Lucia,3280,Indigenous control,1606,1650,False,False,False,False,,,
Caribbean,Saint Lucia,3280,"Nominally a French colony, control passed between France and England 14 times in this period",1666,1814,False,False,False,False,#D9D9D9,,
Caribbean,St. V't & the Grenadines,3282,Saint Vincent & the Grenadines,1420,1422,False,False,False,False,,,
Caribbean,St. V't & the Grenadines,3282,"Ciboney, then Arawaks, then Kalinago",1488,1490,False,False,False,False,,,
Caribbean,St. V't & the Grenadines,3282,Spain nominally claims the islands but does not colonize,1498,1718,False,False,False,False,#FDEADA,,
Caribbean,Trinidad and Tobago,3284,Trinidad and Tobago,1420,1422,False,False,False,False,,,
Caribbean,Trinidad and Tobago,3284,"Nepoya, Suppoya, Yao and Kalinago",1488,1490,False,False,False,False,,,
Caribbean,Trinidad and Tobago,3284,Spain nominally claims the islands but does not colonize,1498,1592,False,False,False,False,#FDEADA,,
Caribbean,Trinidad and Tobago,3284,"Changes hands over 30 times between the Dutch, Courlanders (Latvians), French, and British",1654,1796,False,False,False,False,#D9D9D9,,
Caribbean,Trinidad and Tobago,3284,Trinidad and Tobago united as a single British colony,1888,1958,False,False,False,False,#D2DBE5,,
Mesoamerica,Mesoamerica,3294,Paleo-Indian (until 3500 BC),-3412,-3376,True,False,False,True,,"Honduras, Guatemala, Belize, obsidian and pyrite points, Iztapan, Chantuto Archaeological Site",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Paleo-Indian),-3376,-3334,False,False,False,True,#F2DCDB,,
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Archaic),-3328,-3286,False,False,False,True,#F2DCDB,"Agricultural settlements, Tehuacán",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Early Preclassic),-2500,-2454,False,False,False,False,#F2DCDB,"Unknown culture in La Blanca and Ujuxte, Monte Alto culture, Mokaya culture Olmec area: San Lorenzo Tenochtitlán Central Mexico: Chalcatzingo Valley of Oaxaca: San José Mogote The Maya area: Nakbe, Cerros West Mexico: Capacha",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Middle Preclassic),-1000,-952,False,False,False,False,#F2DCDB,"Olmec area: La Venta, Tres Zapotes Zoque area: Chiapa de Corzo Maya area: El Mirador, Izapa, Lamanai, Naj Tunich, Takalik Abaj, Kaminaljuyú, Uaxactun Valley of Oaxaca: Monte Albán, Dainzú West Mexico: Capacha",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Late Preclassic),-400,-354,False,False,False,False,#F2DCDB,"Zoque area: Chiapa de Corzo Maya area: Kaminaljuyu, El Mirador, Uaxactun, Tikal, Edzná, Cival, San Bartolo, Altar de Sacrificios, Piedras Negras, Ceibal, Rio Azul Central Mexico: Teotihuacan Gulf Coast: Epi-Olmec culture West Mexico: Teuchitlan tradition, shaft tomb culture, Chupícuaro",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Early Classic),250,296,False,False,False,False,#F2DCDB,"Maya area: Calakmul, Caracol, Chunchucmil, Copán, Naranjo, Palenque, Quiriguá, Tikal, Uaxactun, Yaxha Teotihuacan apogee Zapotec apogee Bajío apogee Teuchitlan tradition",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Late Classic),600,646,False,False,False,False,#F2DCDB,"Maya area: Uxmal, Toniná, Cobá, Xunantunich, Waka', Pusilhá, Xultún, Dos Pilas, Cancuén, Aguateca, La Blanca Central Mexico: Xochicalco, Cacaxtla, Cholula Gulf Coast: El Tajín and Classic Veracruz culture",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Terminal Classic),800,846,False,False,False,False,#F2DCDB,"Maya area: Puuc sites – Uxmal, Labna, Sayil, Kabah Petén Basin sites – Seibal, El Chal",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Early Postclassic),900,948,False,False,False,False,#F2DCDB,"Aztec, Tarascans, Mixtec, Totonac, Pipil, Itzá, Kowoj, K'iche', Kaqchikel, Poqomam, Mam, Tula, Mitla, Tulum, Topoxte",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Late Postclassic),1200,1248,False,False,False,False,#F2DCDB,"Tenochtitlan, Cempoala, Tzintzuntzan, Mayapán, Tiho, Q'umarkaj, Iximche, Mixco Viejo, Zaculeu",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Colonial Period),1522,1568,False,False,False,False,#F2DCDB,"Nahuas, Maya, Mixtec, Zapotec, Purépecha, Chinantec, Otomi, Tepehua, Totonac, Mazatec, Tlapanec, Amuzgo",
Mesoamerica,Mesoamerica,3294,Important cultures and cities (Postcolonial Period),1822,1872,False,False,False,False,#F2DCDB,"Nahuas, Maya, Mixtec, Zapotec, Purépecha, Chinantec, Otomi, Tepehua, Totonac, Mazatec, Tlapanec, Amuzgo",
Mesoamerica,Mesoamerica,3296,Archaic (3500 BC – 2600 BC),-3412,-2600,True,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Preclassic or Formative (2500 BC – AD 250) --- Early Preclassic (2500 BC – 1000 BC),-2500,-1000,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Middle Preclassic (1000 BC – 400 BC),-1000,-400,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Late Preclassic (400 BC – AD 250),-400,249,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Preclassic or Formative (2500 BC – AD 250),249,250,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Classic (AD 250 – 900) --- Early Classic (AD 250 – 600),250,600,False,False,False,False,#E6B9B8,,
Mesoamerica,Mesoamerica,3296,Late Classic (AD 600 – 900),600,800,False,False,False,False,#E6B9B8,,
Mesoamerica,Mesoamerica,3296,Terminal Classic (AD 800 – 900/1000),800,898,False,False,False,False,#E6B9B8,,
Mesoamerica,Mesoamerica,3296,Classic (AD 250 – 900),898,900,False,False,False,False,#E6B9B8,,
Mesoamerica,Mesoamerica,3296,Postclassic (AD 900 – 1521) --- Early Postclassic (AD 900 – 1200),900,1200,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Late Postclassic (AD 1200 – 1521),1200,1520,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Postclassic (AD 900 – 1521),1520,1522,False,False,False,False,#D99694,,
Mesoamerica,Mesoamerica,3296,Post European contact Colonial Period (AD 1521 – 1821),1522,1822,False,False,False,False,#E6B9B8,,
Mesoamerica,Mesoamerica,3296,Postcolonial (after independence from Spain) (AD 1821 – present),1822,2024,False,False,False,False,#D99694,,
Mesoamerica,Olmec & El Tajín,3298,Olmec (c. 1600 BC - 400 BC),-1600,-400,False,False,False,False,#E6B9B8,,https://www.worldhistory.org/Olmec_Civilization/
Mesoamerica,Olmec & El Tajín,3298,El Tajín (c. AD 600 - c. 1200),600,1200,False,False,False,False,#E6B9B8,"Classic Veracruz culture (or Gulf Coast Classic culture) refers to a cultural area in the north and central areas of the present-day Mexican state of Veracruz, a culture that existed from roughly 100 to 1000 CE, or during the Classic era. El Tajin was the major center of Classic Veracruz culture. The culture spanned the Gulf Coast between the Pánuco River on the north and the Papaloapan River on the south. From the time the city fell, in 1230, to 1785, no European seems to have known of its existence, until a government inspector chanced upon the Pyramid of the Niches.",
Mesoamerica,Olmec & El Tajín,3298,Purépecha Empire (c. AD 1300 - 1530),1300,1530,False,False,False,False,#E6B9B8,"The Purépecha Empire, also known by the term Iréchikwa, was a polity in pre-Columbian Mexico. Its territory roughly covered the geographic area of the present-day Mexican state of Michoacán, as well as parts of Guanajuato, Guerrero, and Jalisco. At the time of the Spanish conquest, it was the second-largest state in Mesoamerica.",
Mesoamerica,Olmec & El Tajín,3298,Zimmermann Telegram is revealed,1916,1918,False,False,False,False,#9BBB59,"The Zimmermann Telegram is revealed, in which Germany offers to help Mexico recover territory lost to the US in exchange for support in the First World War.",
Mesoamerica,Mixtec,3300,Periods of Meso-American History,-3396,-3326,False,False,False,True,#E6B9B8,,
Mesoamerica,Mixtec,3300,History of the Maya Culture,-3314,-3268,False,False,False,True,#E6B9B8,,
Mesoamerica,Mixtec,3300,Mixtec (c. 1500 BC - AD 1523),-1500,1524,False,False,False,False,#E6B9B8,,
Mesoamerica,Mixtec,3300,The Virgin of Guadalupe appears to Juan Diego on a hill outside of Mexico City,1532,1534,False,False,False,False,#9BBB59,,
Mesoamerica,Mixtec,3300,Rebellion of the Maya of the Chiapas highlands,1712,1714,False,False,False,False,#9BBB59,1712 - The Maya of the Chiapas highlands rise against the Mexican government. They will continue to do so off and on until the 1990s.,
